,level_0,index,LIST_OF_WORDS,POS,NEG
722,722,722.0,भाग्यशाली,1,0
723,723,723.0,भाग्य,1,0
724,724,724.0,भाररहित,1,0
725,725,725.0,भावपूर्ण,1,0
726,726,726.0,भावुकता ,1,0
727,727,727.0,भेद,1,0
728,728,728.0,भोर,1,0
729,729,729.0,भ्रातृसदृश,1,0
730,730,730.0,मंजूरी,1,0
732,732,732.0,मंद,1,0
733,733,733.0,मगन,1,0
734,734,734.0,मग्न ,1,0
735,735,735.0,मजबूती ,1,0
736,736,736.0,मजबूत,1,0
737,737,737.0,मज़बूती ,1,0
738,738,738.0,मज़ा आया,1,0
739,739,739.0,मजाक,1,0
740,740,740.0,मणि,1,0
741,741,741.0,मदद,1,0
742,742,742.0,मधुरता ,1,0
743,743,743.0,मनभावना,1,0
744,744,744.0,मनभावन,1,0
745,745,745.0,मनमौजी,1,0
746,746,746.0,मनाना,1,0
747,747,747.0,मनुहार,1,0
748,748,748.0,मनोरंजक,1,0
749,749,749.0,मनोरंजन,1,0
750,750,750.0,मनोरम,1,0
751,751,751.0,मनोहन,1,0
752,752,752.0,मनोहर,1,0
753,753,753.0,मस्त,1,0
754,754,754.0,महत्त्वाकांक्षी,1,0
755,755,755.0,महत्वपूर्ण,1,0
756,756,756.0,महानता,1,0
757,757,757.0,महान,1,0
758,758,758.0,महामहिम,1,0
759,759,759.0,महिमा,1,0
760,760,760.0,मातकरना,1,0
761,761,761.0,माननीय,1,0
762,762,762.0,मानवोचित,1,0
763,763,763.0,मानार्थ,1,0
764,764,764.0,माना,1,0
765,765,765.0,मामूली,1,0
766,766,766.0,मार्गदर्शन,1,0
767,767,767.0,मार्मिक,1,0
768,768,768.0,मास्टरपीस,1,0
769,769,769.0,मास्टर,1,0
770,770,770.0,मिठास,1,0
771,771,771.0,मितव्ययता,1,0
772,772,772.0,मितव्ययी,1,0
773,773,773.0,मित्रता,1,0
774,774,774.0,मित्रभाव ,1,0
775,775,775.0,मित्रवत,1,0
776,776,776.0,मिलनसार,1,0
777,777,777.0,मिलाना,1,0
778,778,778.0,मीठा,1,0
779,779,779.0,मीठाकरना,1,0
780,780,780.0,मुक्ति,1,0
781,781,781.0,मुक्त,1,0
782,782,782.0,मुग्ध,1,0
783,783,783.0,मुदित,1,0
784,784,784.0,मुद्दामुक्त,1,0
785,785,785.0,मुफ़ीद,1,0
786,786,786.0,मुमकिन,1,0
787,787,787.0,मुश्किल,1,0
788,788,788.0,मुस्कराकर,1,0
789,789,789.0,मुस्कान,1,0
790,790,790.0,मुस्कुरा,1,0
791,791,791.0,मुस्तैदी ,1,0
792,792,792.0,मूल्यवान,1,0
793,793,793.0,मूल्यांकन ,1,0
794,794,794.0,मूसलधार ,1,0
795,795,795.0,स्वागत ,1,0
796,796,796.0,सुधार,1,0
797,797,797.0,मेलजोल,1,0
798,798,798.0,मेहनती,1,0
799,799,799.0,मेहमाननवाज,1,0
800,800,800.0,मोचन,1,0
801,801,801.0,मोहक,1,0
802,802,802.0,मोहित,1,0
803,803,803.0,मोह,1,0
804,804,804.0,मौलिकता,1,0
805,805,805.0,यक़ीनदिलाना,1,0
806,806,806.0,यथायोग्य,1,0
807,807,807.0,यथार्थवादी,1,0
808,808,808.0,यथार्थ,1,0
809,809,809.0,यथेष्ट,1,0
810,810,810.0,यथोचित,1,0
811,811,811.0,यशस्वी,1,0
812,812,812.0,यश,1,0
813,813,813.0,यादगार,1,0
814,814,814.0,युवा,1,0
815,815,815.0,योगदान,1,0
816,816,816.0,योग्यता,1,0
817,817,817.0,योग्य,1,0
818,818,818.0,रंगीन,1,0
819,819,819.0,रक्षक,1,0
820,820,820.0,रक्षात्मक,1,0
821,821,821.0,रक्षाकरना,1,0
822,822,822.0,रचनात्मक,1,0
823,823,823.0,रमणीय,1,0
824,824,824.0,रमणीरंजनतापूर्वक,1,0
825,825,825.0,रसिक,1,0
826,826,826.0,रसीला,1,0
827,827,827.0,रहस्योद्घाटन,1,0
828,828,828.0,राजनयिक,1,0
829,829,829.0,राजसी,1,0
830,830,830.0,राहत,1,0
831,831,831.0,रिकॉर्ड ,1,0
832,832,832.0,रिझाना,1,0
833,833,833.0,रिवीर,1,0
834,834,834.0,रिहाकरना,1,0
835,835,835.0,रुको,1,0
836,836,836.0,रूमानी ,1,0
837,837,837.0,रॉकसितारों,1,0
838,838,838.0,रॉकस्टार,1,0
839,839,839.0,रोगी,1,0
840,840,840.0,रोचक,1,0
841,841,841.0,रोमांचकारी,1,0
842,842,842.0,रोमांचित,1,0
843,843,843.0,रोमांचित ,1,0
844,844,844.0,रोमांच,1,0
845,845,845.0,रोमानी,1,0
846,846,846.0,रोशन,1,0
847,847,847.0,लंबेसमय ,1,0
848,848,848.0,लगातार,1,0
849,849,849.0,लचीलापन,1,0
850,850,850.0,लचीला,1,0
851,851,851.0,लय ,1,0
852,852,852.0,ललक,1,0
854,854,854.0,लाड़प्यार,1,0
855,855,855.0,लाभकारी,1,0
856,856,856.0,लाभदायक,1,0
857,857,857.0,लाभप्रद,1,0
858,858,858.0,लाभार्थी,1,0
859,859,859.0,लाभ,1,0
860,860,860.0,लायक,1,0
861,861,861.0,लालित्य,1,0
862,862,862.0,लुभाते ,1,0
863,863,863.0,लुभाना,1,0
864,864,864.0,लुभावना,1,0
865,865,865.0,वकालत,1,0
866,866,866.0,वकील,1,0
867,867,867.0,वफादार,1,0
868,868,868.0,वर्धित,1,0
870,870,870.0,वहन ,1,0
871,871,871.0,वांछनीय,1,0
872,872,872.0,वाकपटुता ,1,0
873,873,873.0,वाग्मिता,1,0
874,874,874.0,वादा,1,0
875,875,875.0,वापसी,1,0
876,876,876.0,वापस,1,0
877,877,877.0,वार्मर,1,0
878,878,878.0,वास्तविक,1,0
879,879,879.0,वाहवाही,1,0
880,880,880.0,विख्यात,1,0
881,881,881.0,विचारपूर्वक,1,0
882,882,882.0,विचारशील,1,0
883,883,883.0,विचित्र,1,0
884,884,884.0,विजयी,1,0
885,885,885.0,विजय,1,0
886,886,886.0,विजेताओं,1,0
887,887,887.0,विजेता,1,0
888,888,888.0,विद्युतीकरण ,1,0
889,889,889.0,विधिवत्,1,0
890,890,890.0,विनम्रता,1,0
891,891,891.0,विनम्र,1,0
892,892,892.0,विनयपूर्वक,1,0
893,893,893.0,विनय ,1,0
894,894,894.0,विनीत,1,0
895,895,895.0,विनोदपूर्ण,1,0
896,896,896.0,विनोदपूर्वक,1,0
897,897,897.0,विनोदी,1,0
898,898,898.0,विपुल,1,0
899,899,899.0,विभूतिमान,1,0
900,900,900.0,विभूषित ,1,0
901,901,901.0,विभोर ,1,0
902,902,902.0,वियोज्य,1,0
903,903,903.0,विलक्षण,1,0
904,904,904.0,विलासिता,1,0
905,905,905.0,विलासी,1,0
906,906,906.0,विलास ,1,0
907,907,907.0,विविधता,1,0
908,908,908.0,विविध,1,0
909,909,909.0,विवेकी,1,0
910,910,910.0,विवेक,1,0
911,911,911.0,विशाल,1,0
912,912,912.0,विशिष्ट,1,0
913,913,913.0,विशेषकर,1,0
914,914,914.0,विशेषाधिकार,1,0
915,915,915.0,विशेषाधिकृत,1,0
916,916,916.0,विश्ववस्तता,1,0
917,917,917.0,विश्वसनीय,1,0
918,918,918.0,विश्वासपूर्वक,1,0
919,919,919.0,विश्वास,1,0
920,920,920.0,विश्वप्रसिद्ध,1,0
921,921,921.0,विस्तृत,1,0
922,922,922.0,विस्मय,1,0
923,923,923.0,विस्मित,1,0
924,924,924.0,वीरतापूर्ण ,1,0
925,925,925.0,वीरतापूर्वक,1,0
926,926,926.0,वीरता,1,0
927,927,927.0,वीर,1,0
928,928,928.0,वृद्धि,1,0
929,929,929.0,वैध,1,0
930,930,930.0,वैभवशाली,1,0
931,931,931.0,वैभव,1,0
932,932,932.0,वैषम्यता,1,0
933,933,933.0,व्यक्तिगत,1,0
934,934,934.0,व्ययसाध्यता,1,0
935,935,935.0,व्यवसायिक,1,0
936,936,936.0,व्यवहारक्षम,1,0
937,937,937.0,व्यापक,1,0
938,938,938.0,व्यावहारिक,1,0
939,939,939.0,शक्तिशाली,1,0
940,940,940.0,शक्ति ,1,0
941,941,941.0,शांतिदायक,1,0
942,942,942.0,शांतिप्रिय,1,0
943,943,943.0,शांति,1,0
944,944,944.0,शांतिसैनिकों,1,0
946,946,946.0,शांत ,1,0
947,947,947.0,शानदार,1,0
948,948,948.0,शानदार ,1,0
949,949,949.0,शान्ति,1,0
950,950,950.0,शान,1,0
951,951,951.0,शालीनता,1,0
952,952,952.0,शाही,1,0
953,953,953.0,शिक्षाप्रद,1,0
954,954,954.0,शिक्षित,1,0
955,955,955.0,शिखर,1,0
956,956,956.0,शिलावृष्टि,1,0
957,957,957.0,शिष्टता,1,0
958,958,958.0,शिष्ट,1,0
959,959,959.0,शीघ्रता ,1,0
960,960,960.0,शीघ्र,1,0
961,961,961.0,शीतल,1,0
962,962,962.0,शीर्षबिंदु,1,0
963,963,963.0,शीर्ष,1,0
964,964,964.0,शीर्षगुणवत्ता,1,0
965,965,965.0,शीर्षपायदान,1,0
966,966,966.0,शुक्र,1,0
967,967,967.0,शुद्धता ,1,0
968,968,968.0,शुद्ध,1,0
969,969,969.0,शुद्धकरना,1,0
970,970,970.0,शुभचिंतकों,1,0
971,971,971.0,शुभ,1,0
972,972,972.0,शूरवीरता ,1,0
973,973,973.0,शैली,1,0
974,974,974.0,शोकहारा,1,0
975,975,975.0,शोधन,1,0
976,976,976.0,शोर,1,0
977,977,977.0,शौक़ीन,1,0
978,978,978.0,श्रद्धांजलि,1,0
979,979,979.0,श्रद्धालु,1,0
980,980,980.0,श्रद्धा,1,0
981,981,981.0,श्रव्य,1,0
982,982,982.0,श्रेष्ठता,1,0
983,983,983.0,संक्षिप्त,1,0
984,984,984.0,संगत,1,0
985,985,985.0,संजोना,1,0
986,986,986.0,संतुलित,1,0
987,987,987.0,संतुष्टि,1,0
988,988,988.0,संतुष्ट,1,0
989,989,989.0,संतुष्ट करना,1,0
990,990,990.0,संतोषजनक,1,0
991,991,991.0,संतोषजनक ,1,0
992,992,992.0,संतोषप्रद ,1,0
993,993,993.0,संतोष,1,0
994,994,994.0,संत,1,0
995,995,995.0,संपन्न,1,0
996,996,996.0,संबंध,1,0
997,997,997.0,संभव,1,0
998,998,998.0,संवारना,1,0
999,999,999.0,संवेदनशील,1,0
1000,1000,1000.0,सकारात्मक,1,0
1001,1001,1001.0,सकौशल,1,0
1002,1002,1002.0,सक्रिय,1,0
1003,1003,1003.0,सक्षम,1,0
1004,1004,1004.0,सघन,1,0
1005,1005,1005.0,सच्चाई,1,0
1006,1006,1006.0,सच्चा,1,0
1007,1007,1007.0,सजीला,1,0
1008,1008,1008.0,सजीव ,1,0
1009,1009,1009.0,सज्जन,1,0
1010,1010,1010.0,सतर्कता,1,0
1011,1011,1011.0,सतीत्व,1,0
1012,1012,1012.0,सतेज,1,0
1013,1013,1013.0,सत्कार,1,0
1014,1014,1014.0,सत्यवादिता,1,0
1015,1015,1015.0,सत्यसाधनीय,1,0
1016,1016,1016.0,सत्य,1,0
1017,1017,1017.0,सदाचार,1,0
1018,1018,1018.0,सनसनीखेज,1,0
1019,1019,1019.0,सनसनी,1,0
1020,1020,1020.0,सन्तुष्ट,1,0
1021,1021,1021.0,सन्धिप्रस्ताव,1,0
1022,1022,1022.0,सप्रेम,1,0
1023,1023,1023.0,सफलताएँ,1,0
1024,1024,1024.0,सफलताओं,1,0
1025,1025,1025.0,सफलतापूर्वक,1,0
1026,1026,1026.0,सफलता,1,0
1027,1027,1027.0,सफल,1,0
1028,1028,1028.0,सफाई ,1,0
1029,1029,1029.0,सबसे,1,0
1031,1031,1031.0,तेजी ,1,0
1033,1033,1033.0,सभ्यता,1,0
1034,1034,1034.0,सभ्य,1,0
1035,1035,1035.0,सभ्य ,1,0
1036,1036,1036.0,समझदार,1,0
1037,1037,1037.0,समझाना,1,0
1038,1038,1038.0,समतुलित,1,0
1039,1039,1039.0,समयनिष्ठ,1,0
1040,1040,1040.0,समय ,1,0
1041,1041,1041.0,सम्मानित,1,0
1042,1042,1042.0,समर्थक,1,0
1043,1043,1043.0,समर्थन,1,0
1045,1045,1045.0,समर्थित,1,0
1046,1046,1046.0,समर्पित,1,0
1047,1047,1047.0,समाधानकारी,1,0
1048,1048,1048.0,समाधान ,1,0
1049,1049,1049.0,समाप्त,1,0
1050,1050,1050.0,समायोज्य,1,0
1051,1051,1051.0,समृद्धिशाली,1,0
1052,1052,1052.0,समृद्धि,1,0
1053,1053,1053.0,समृद्ध,1,0
1055,1055,1055.0,सम्मान ,1,0
1056,1056,1056.0,सम्मोहन,1,0
1057,1057,1057.0,सरगर्मी,1,0
1058,1058,1058.0,सरलतापूर्वक,1,0
1059,1059,1059.0,सरलता,1,0
1060,1060,1060.0,सरलीकृत,1,0
1061,1061,1061.0,सरल,1,0
1063,1063,1063.0,सरस,1,0
1065,1065,1065.0,सराहनीय,1,0
1066,1066,1066.0,सरोष,1,0
1067,1067,1067.0,सर्वोच्चतापूर्वक,1,0
1068,1068,1068.0,सर्वोच्चता,1,0
1069,1069,1069.0,सर्वोच्च,1,0
1070,1070,1070.0,सर्वोपरि,1,0
1071,1071,1071.0,सलामी,1,0
1072,1072,1072.0,सशक्तिकरण,1,0
1073,1073,1073.0,सस्ता,1,0
1074,1074,1074.0,सस्ती,1,0
1075,1075,1075.0,सहकारी,1,0
1076,1076,1076.0,सहजता,1,0
1077,1077,1077.0,सहज,1,0
1078,1078,1078.0,सहनीय,1,0
1079,1079,1079.0,सहमत,1,0
1080,1080,1080.0,सहानुभूति,1,0
1081,1081,1081.0,सहायक,1,0
1082,1082,1082.0,सही,1,0
1083,1083,1083.0,सांत्वना,1,0
1084,1084,1084.0,सांस,1,0
1085,1085,1085.0,साख,1,0
1086,1086,1086.0,साज़िश,1,0
1087,1087,1087.0,सादगी,1,0
1088,1088,1088.0,साधनसंपन्न,1,0
1089,1089,1089.0,साधुता,1,0
1090,1090,1090.0,साफ,1,0
1091,1091,1091.0,साबित,1,0
1092,1092,1092.0,सामंजस्यपूर्ण,1,0
1093,1093,1093.0,सामंजस्य,1,0
1094,1094,1094.0,सामान्यबुद्धि,1,0
1095,1095,1095.0,सार्थक,1,0
1096,1096,1096.0,सावधानी,1,0
1097,1097,1097.0,साहसिक,1,0
1098,1098,1098.0,साहसी,1,0
1099,1099,1099.0,साहस,1,0
1100,1100,1100.0,सिफारिशों,1,0
1102,1102,1102.0,सिलेंडर,1,0
1103,1103,1103.0,सीधापन,1,0
1104,1104,1104.0,सीधा,1,0
1105,1105,1105.0,सीधा ,1,0
1106,1106,1106.0,सीधासादा,1,0
1107,1107,1107.0,सीधी,1,0
1108,1108,1108.0,सुंदरता,1,0
1109,1109,1109.0,सुंदर,1,0
1110,1110,1110.0,सुखद,1,0
1111,1111,1111.0,सुखपूर्वक,1,0
1112,1112,1112.0,सुख,1,0
1113,1113,1113.0,सुगंधित,1,0
1114,1114,1114.0,सुगमता,1,0
1115,1115,1115.0,सुगम,1,0
1116,1116,1116.0,सुडौल,1,0
1117,1117,1117.0,सुदर्शन,1,0
1118,1118,1118.0,सुधारना,1,0
1119,1119,1119.0,सुधारा ,1,0
1120,1120,1120.0,सुधारों,1,0
1122,1122,1122.0,सुनहरा,1,0
1123,1123,1123.0,सुन्दरता ,1,0
1124,1124,1124.0,सुन्दर ,1,0
1125,1125,1125.0,सुपर,1,0
1126,1126,1126.0,सुरक्षा,1,0
1127,1127,1127.0,सुरक्षित,1,0
1129,1129,1129.0,सुरम्य,1,0
1130,1130,1130.0,सुरुचिपूर्ण,1,0
1131,1131,1131.0,सुलभ,1,0
1132,1132,1132.0,सुलह,1,0
1133,1133,1133.0,सुलह ,1,0
1134,1134,1134.0,सुवक्ता,1,0
1135,1135,1135.0,सुविधाजनक,1,0
1136,1136,1136.0,सुविधापूर्वक,1,0
1137,1137,1137.0,सुविधा,1,0
1138,1138,1138.0,सुविधा ,1,0
1139,1139,1139.0,सुशिक्षित,1,0
1140,1140,1140.0,सुशीलता,1,0
1141,1141,1141.0,सुसंगत,1,0
1142,1142,1142.0,सूक्ष्मता ,1,0
1143,1143,1143.0,सूक्ष्म,1,0
1144,1144,1144.0,सूचित ,1,0
1145,1145,1145.0,अधिक,1,0
1146,1146,1146.0,बेहतर ,1,0
1147,1147,1147.0,उम्मीद,1,0
1148,1148,1148.0,सैद्धांतिक,1,0
1149,1149,1149.0,सोना,1,0
1150,1150,1150.0,सौंदर्य,1,0
1151,1151,1151.0,सौंपना,1,0
1152,1152,1152.0,सौदा,1,0
1153,1153,1153.0,सौहार्दपूर्ण,1,0
1154,1154,1154.0,सौहार्द,1,0
1155,1155,1155.0,स्टेनलेस,1,0
